h,s,v,emotion,is_error
0.231,0.238,0.942,Surprise,False
0.918,0.409,0.144,Fear,False
0.356,0.838,0.486,Surprise,False
0.687,0.793,0.174,Fear,False
0.421,0.516,0.177,Fear,False
0.91,0.612,0.765,Surprise,False
0.183,0.152,0.693,Surprise,False
0.426,0.028,0.872,Surprise,False
0.21,0.341,0.759,Surprise,False
0.866,0.008,0.98,Surprise,False
0.627,0.336,0.588,Sadness,False
0.975,0.575,0.017,Fear,False
0.44,0.363,0.365,Fear,True
0.94,0.09,0.967,Surprise,False
0.955,0.231,0.638,Surprise,False
0.176,0.215,0.358,Surprise,False
0.185,0.879,0.4,Surprise,False
0.907,0.199,0.087,Fear,False
0.377,0.547,0.308,Disgust,False
0.782,0.083,0.623,Surprise,False
0.477,0.678,0.037,Sadness,True
0.164,0.665,0.177,Fear,False
0.82,0.281,0.262,Surprise,False
0.745,0.975,0.732,Surprise,False
0.038,0.425,0.401,Surprise,False
0.423,0.572,0.345,Surprise,False
0.108,0.249,0.71,Happiness,True
0.05,0.869,0.948,Anger,False
0.046,0.254,0.837,Surprise,False
0.103,0.292,0.595,Surprise,False
0.985,0.856,0.214,Surprise,False
0.804,0.747,0.965,Surprise,False
0.327,0.689,0.362,Disgust,False
0.523,0.176,0.083,Fear,False
0.451,0.612,0.678,Surprise,False
0.468,0.763,0.358,Surprise,False
0.556,0.21,0.54,Sadness,False
0.391,0.079,0.903,Surprise,False
0.277,0.89,0.909,Surprise,False
0.906,0.5,0.926,Surprise,False
0.562,0.058,0.079,Fear,False
0.491,0.585,0.622,Surprise,False
0.558,0.923,0.61,Surprise,False
0.704,0.752,0.706,Happiness,True
0.372,0.714,0.678,Surprise,False
0.391,0.045,0.386,Surprise,False
0.561,0.312,0.109,Fear,False
0.214,0.138,0.459,Happiness,True
0.49,0.578,0.276,Surprise,False
0.79,0.536,0.666,Surprise,False
0.196,0.184,0.407,Surprise,False
0.96,0.666,0.313,Surprise,False
0.684,0.6,0.664,Surprise,False
0.738,0.955,0.237,Surprise,False
0.253,0.529,0.917,Fear,True
0.318,0.709,0.578,Surprise,False
0.744,0.115,0.731,Surprise,False
0.821,0.895,0.817,Surprise,False
0.597,0.772,0.409,Surprise,False
0.814,0.688,0.734,Surprise,False
0.187,0.057,0.222,Surprise,False
0.772,0.517,0.999,Surprise,False
0.957,0.212,0.073,Fear,False
0.387,0.624,0.519,Disgust,False
0.382,0.287,0.143,Fear,False
0.598,0.684,0.288,Surprise,False
0.429,0.74,0.179,Fear,False
0.579,0.696,0.436,Surprise,False
0.245,0.396,0.235,Surprise,False
0.804,0.157,0.235,Surprise,False
0.561,0.058,0.396,Sadness,False
0.705,0.089,0.005,Fear,False
0.687,0.828,0.21,Happiness,True
0.025,0.796,0.344,Surprise,False
0.905,0.069,0.036,Fear,False
0.801,0.666,0.809,Happiness,True
0.363,0.226,0.638,Surprise,False
0.057,0.159,0.858,Surprise,False
0.619,0.562,0.138,Fear,False
0.935,0.829,0.563,Surprise,False
0.398,0.918,0.445,Surprise,False
0.606,0.804,0.419,Surprise,False
0.533,0.843,0.412,Surprise,False
0.63,0.179,0.497,Sadness,False
0.284,0.12,0.279,Surprise,False
0.99,0.807,0.361,Surprise,False
0.656,0.478,0.275,Fear,True
0.812,0.332,0.003,Fear,False
0.542,0.001,0.154,Fear,False
0.069,0.066,0.63,Surprise,False
0.244,0.986,0.338,Surprise,False
0.591,0.87,0.938,Surprise,False
0.884,0.446,0.49,Surprise,False
0.069,0.563,0.082,Fear,False
0.863,0.388,0.528,Surprise,False
0.705,0.204,0.281,Sadness,False
0.913,0.527,0.698,Surprise,False
0.826,0.791,0.064,Sadness,True
0.172,0.052,0.025,Fear,False
0.83,0.889,0.59,Surprise,False
0.561,0.887,0.815,Surprise,False
0.456,0.735,0.831,Surprise,False
0.133,0.648,0.325,Surprise,False
0.795,0.784,0.914,Surprise,False
0.048,0.217,0.502,Surprise,False
0.145,0.116,0.838,Surprise,False
0.122,0.951,0.405,Surprise,False
0.548,0.114,0.362,Surprise,False
0.019,0.059,0.336,Surprise,False
0.522,0.246,0.442,Surprise,False
0.592,0.352,0.789,Surprise,False
0.965,0.068,0.186,Disgust,True
0.097,0.857,0.284,Surprise,False
0.076,0.005,0.558,Surprise,False
0.632,0.963,0.103,Fear,False
0.257,0.863,0.339,Fear,True
0.255,0.432,0.009,Fear,False
0.696,0.799,0.399,Surprise,False
0.379,0.071,0.885,Surprise,False
0.906,0.6,0.22,Surprise,False
0.822,0.569,0.698,Happiness,True
0.115,0.597,0.136,Fear,False
0.772,0.676,0.811,Surprise,False
0.329,0.777,0.452,Surprise,False
0.866,0.876,0.397,Surprise,False
0.455,0.21,0.257,Surprise,False
0.773,0.216,0.392,Surprise,False
0.855,0.974,0.621,Surprise,False
0.095,0.144,0.309,Surprise,False
0.542,0.513,0.622,Surprise,False
0.601,0.937,0.517,Surprise,False
0.134,0.335,0.392,Surprise,False
0.804,0.282,0.965,Surprise,False
0.748,0.302,0.874,Surprise,False
0.836,0.041,0.416,Surprise,False
0.378,0.073,0.995,Surprise,False
0.584,0.016,0.082,Fear,False
0.401,0.409,0.519,Disgust,False
0.691,0.013,0.566,Sadness,False
0.788,0.256,0.006,Fear,False
0.583,0.446,0.753,Surprise,False
0.529,0.544,0.703,Surprise,False
0.019,0.728,0.842,Anger,False
0.905,0.174,0.373,Surprise,False
0.385,0.984,0.831,Surprise,False
0.596,0.544,0.102,Fear,False
0.443,0.433,0.924,Happiness,True
0.997,0.577,0.248,Surprise,False
0.993,0.807,0.096,Fear,False
0.012,0.981,0.884,Anger,False
0.468,0.557,0.582,Surprise,False
0.302,0.877,0.173,Fear,False
0.758,0.075,0.804,Surprise,False
0.386,0.211,0.33,Fear,True
0.461,0.666,0.196,Fear,False
0.474,0.874,0.586,Surprise,False
0.215,0.512,0.856,Surprise,False
0.13,0.216,0.794,Surprise,False
0.424,0.153,0.601,Surprise,False
0.04,0.859,0.069,Disgust,True
0.912,0.291,0.04,Fear,False
0.032,0.459,0.47,Surprise,False
0.669,0.424,0.157,Fear,False
0.659,0.844,0.113,Fear,False
0.778,0.898,0.636,Surprise,False
0.27,0.58,0.468,Disgust,False
0.794,0.486,0.256,Surprise,False
0.526,0.188,0.115,Fear,False
0.805,0.167,0.53,Surprise,False
0.036,0.42,0.78,Surprise,False
0.905,0.399,0.162,Fear,False
0.308,0.155,0.518,Surprise,False
0.976,0.018,0.579,Surprise,False
0.694,0.606,0.449,Surprise,False
0.955,0.553,0.813,Surprise,False
0.988,0.507,0.773,Surprise,False
0.5,0.779,0.86,Surprise,False
0.399,0.972,0.601,Surprise,False
0.31,0.349,0.888,Surprise,False
0.445,0.068,0.671,Surprise,False
0.668,0.075,0.247,Sadness,False
0.496,0.366,0.915,Surprise,False
0.725,0.076,0.618,Surprise,False
0.82,0.891,0.255,Fear,True
0.66,0.134,0.784,Surprise,False
0.034,0.216,0.67,Surprise,False
0.419,0.129,0.995,Surprise,False
0.694,0.074,0.113,Fear,False
0.434,0.302,0.218,Surprise,False
0.922,0.34,0.936,Surprise,False
0.34,0.133,0.905,Surprise,False
0.286,0.994,0.053,Fear,False
0.267,0.1,0.987,Surprise,False
0.758,0.381,0.001,Fear,False
0.553,0.161,0.347,Surprise,False
0.936,0.967,0.425,Surprise,False
0.026,0.499,0.451,Surprise,False
0.477,0.187,0.061,Fear,False
0.539,0.048,0.038,Fear,False
0.681,0.343,0.175,Fear,False
0.618,0.127,0.863,Surprise,False
0.757,0.445,0.867,Surprise,False
0.1,0.84,0.566,Happiness,True
0.097,0.696,0.311,Surprise,False
0.281,0.894,0.331,Surprise,False
0.251,0.988,0.394,Surprise,False
0.663,0.289,0.35,Fear,True
0.394,0.159,0.59,Surprise,False
0.089,0.647,0.268,Surprise,False
0.985,0.911,0.566,Surprise,False
0.174,0.972,0.949,Happiness,False
0.089,0.624,0.398,Happiness,True
0.707,0.78,0.255,Surprise,False
0.157,0.456,0.906,Surprise,False
0.211,0.873,0.188,Fear,False
0.663,0.926,0.366,Surprise,False
0.075,0.682,0.034,Fear,False
0.299,0.641,0.659,Disgust,False
0.11,0.461,0.968,Surprise,False
0.489,0.268,0.682,Surprise,False
0.746,0.058,0.071,Fear,False
0.131,0.397,0.371,Surprise,False
0.268,0.501,0.703,Happiness,True
0.932,0.051,0.472,Surprise,False
0.445,0.525,0.733,Surprise,False
0.46,0.557,0.582,Surprise,False
0.486,0.885,0.629,Happiness,True
0.028,0.434,0.638,Surprise,False
0.289,0.855,0.87,Surprise,False
0.983,0.655,0.513,Surprise,False
0.136,0.573,0.753,Surprise,False
0.814,0.094,0.682,Surprise,False
0.012,0.865,0.138,Fear,False
0.571,0.307,0.39,Sadness,False
0.197,0.819,0.269,Surprise,False
0.234,0.965,0.114,Fear,False
0.417,0.335,0.15,Fear,False
0.796,0.054,0.856,Surprise,False
0.775,0.681,0.779,Surprise,False
0.802,0.368,0.561,Surprise,False
0.498,0.179,0.521,Surprise,False
0.68,0.229,0.799,Surprise,False
0.615,0.649,0.413,Surprise,False
0.468,0.514,0.931,Happiness,True
0.491,0.069,0.131,Fear,False
0.709,0.864,0.692,Surprise,False
0.625,0.109,0.895,Surprise,False
0.467,0.923,0.689,Surprise,False
0.244,0.651,0.602,Disgust,False
0.265,0.16,0.2,Fear,False
0.726,0.511,0.721,Surprise,False
0.623,0.959,0.476,Surprise,False
0.092,0.748,0.579,Surprise,False
0.625,0.47,0.518,Sadness,False
0.85,0.99,0.467,Surprise,False
0.077,0.83,0.241,Surprise,False
0.633,0.627,0.006,Fear,False
0.086,0.134,0.575,Surprise,False
0.915,0.942,0.42,Surprise,False
0.87,0.784,0.754,Surprise,False
0.25,0.153,0.578,Surprise,False
0.019,0.611,0.851,Surprise,False
0.781,0.649,0.01,Fear,False
0.59,0.051,0.034,Fear,False
0.134,0.495,0.957,Surprise,False
0.489,0.652,0.672,Surprise,False
0.765,0.398,0.946,Surprise,False
0.946,0.631,0.729,Surprise,False
0.238,0.107,0.198,Fear,False
0.668,0.236,0.443,Sadness,False
0.742,0.372,0.042,Fear,False
0.515,0.712,0.422,Fear,True
0.433,0.384,0.047,Fear,False
0.334,0.683,0.85,Surprise,False
0.41,0.112,0.33,Surprise,False
0.236,0.283,0.928,Surprise,False
0.626,0.862,0.237,Surprise,False
0.588,0.623,0.35,Surprise,False
0.197,0.254,0.169,Fear,False
0.836,0.092,0.568,Surprise,False
0.162,0.775,0.314,Surprise,False
0.193,0.07,0.56,Surprise,False
0.927,0.457,0.287,Happiness,True
0.234,0.823,0.99,Surprise,False
0.558,0.798,0.316,Surprise,False
0.769,0.229,0.404,Surprise,False
0.623,0.876,0.924,Surprise,False
0.499,0.619,0.004,Fear,False
0.154,0.62,0.462,Surprise,False
0.475,0.79,0.708,Surprise,False
0.647,0.396,0.466,Fear,True
0.899,0.265,0.156,Fear,False
0.762,0.417,0.842,Fear,True
0.437,0.513,0.573,Fear,True
0.744,0.348,0.6,Surprise,False
0.155,0.019,0.761,Surprise,False
0.911,0.596,0.606,Surprise,False
0.825,0.779,0.231,Surprise,False
0.16,0.352,0.31,Surprise,False
0.684,0.743,0.017,Fear,False
0.951,0.061,0.769,Surprise,False
0.344,0.929,0.855,Surprise,False
0.806,0.631,0.103,Fear,False
0.151,0.622,0.238,Surprise,False
0.388,0.564,0.392,Disgust,False
0.827,0.213,0.3,Surprise,False
0.912,0.639,0.312,Surprise,False
0.525,0.346,0.624,Happiness,True
0.678,0.756,0.16,Fear,False
0.738,0.199,0.956,Surprise,False
0.435,0.854,0.563,Surprise,False
0.158,0.084,0.441,Fear,True
0.287,0.93,0.509,Surprise,False
0.284,0.345,0.531,Sadness,True
0.679,0.86,0.933,Surprise,False
0.43,0.173,0.785,Surprise,False
0.191,0.159,0.238,Surprise,False
0.015,0.452,0.091,Fear,False
0.353,0.718,0.944,Surprise,False
0.56,0.124,0.263,Sadness,False
0.332,0.525,0.234,Surprise,False
0.074,0.574,0.281,Surprise,False
0.139,0.541,0.314,Happiness,True
0.434,0.927,0.486,Surprise,False
0.669,0.63,0.375,Fear,True
0.457,0.363,0.466,Surprise,False
0.666,0.562,0.01,Fear,False
0.011,0.93,0.885,Anger,False
0.884,0.116,0.343,Surprise,False
0.694,0.031,0.594,Sadness,False
0.932,0.223,0.689,Surprise,False
0.55,0.898,0.203,Happiness,True
0.947,0.062,0.595,Surprise,False
0.336,0.301,0.129,Fear,False
0.667,0.301,0.67,Fear,True
0.512,0.137,0.491,Surprise,False
0.152,0.101,0.888,Surprise,False
0.393,0.829,0.003,Fear,False
0.919,0.675,0.399,Surprise,False
0.199,0.914,0.384,Surprise,False
0.328,0.541,0.569,Disgust,False
0.537,0.563,0.19,Fear,False
0.541,0.08,0.485,Surprise,False
0.193,0.35,0.767,Surprise,False
0.636,0.706,0.002,Fear,False
0.866,0.305,0.037,Fear,False
0.232,0.237,0.136,Fear,False
0.432,0.062,0.04,Fear,False
0.498,0.781,0.836,Surprise,False
0.998,0.185,0.521,Surprise,False
0.499,0.177,0.651,Surprise,False
0.443,0.374,0.326,Surprise,False
0.589,0.477,0.004,Fear,False
0.912,0.196,0.733,Surprise,False
0.608,0.838,0.029,Fear,False
0.139,0.316,0.213,Surprise,False
0.963,0.429,0.956,Surprise,False
0.199,0.573,0.048,Fear,False
0.487,0.797,0.779,Surprise,False
0.384,0.055,0.755,Surprise,False
0.705,0.622,0.064,Fear,False
0.301,0.148,0.743,Surprise,False
0.282,0.432,0.063,Disgust,True
0.533,0.733,0.391,Happiness,True
0.271,0.191,0.634,Surprise,False
0.453,0.778,0.945,Surprise,False
0.333,0.075,0.937,Surprise,False
0.379,0.486,0.422,Disgust,False
0.235,0.78,0.158,Fear,False
0.467,0.769,0.183,Fear,False
0.612,0.448,0.24,Sadness,False
0.812,0.245,0.353,Surprise,False
0.984,0.576,0.627,Surprise,False
0.846,0.802,0.277,Surprise,False
0.369,0.958,0.752,Surprise,False
0.676,0.33,0.154,Fear,False
0.22,0.871,0.774,Surprise,False
0.9,0.125,0.761,Surprise,False
0.853,0.552,0.168,Fear,False
0.322,0.675,0.81,Surprise,False
0.516,0.384,0.838,Fear,True
0.952,0.525,0.37,Fear,True
0.623,0.119,0.72,Fear,True
0.481,0.514,0.453,Surprise,False
0.606,0.364,0.839,Happiness,True
0.278,0.668,0.435,Disgust,False
0.865,0.776,0.332,Surprise,False
0.442,0.215,0.506,Surprise,False
0.464,0.927,0.114,Fear,False
0.199,0.632,0.571,Disgust,False
0.503,0.345,0.78,Surprise,False
0.124,0.817,0.642,Surprise,False
0.778,0.717,0.292,Surprise,False
0.341,0.328,0.762,Surprise,False
0.684,0.726,0.126,Fear,False
0.196,0.548,0.454,Disgust,False
0.494,0.759,0.402,Surprise,False
0.949,0.993,0.366,Surprise,False
0.309,0.669,0.56,Disgust,False
0.407,0.61,0.005,Fear,False
0.636,0.636,0.287,Surprise,False
0.818,0.53,0.29,Surprise,False
0.079,0.748,0.871,Surprise,False
0.803,0.941,0.868,Happiness,True
0.49,0.154,0.305,Surprise,False
0.178,0.972,0.32,Surprise,False
0.918,0.555,0.46,Surprise,False
0.972,0.739,0.021,Disgust,True
0.215,0.707,0.804,Surprise,False
0.292,0.5,0.473,Disgust,False
0.839,0.597,0.724,Surprise,False
0.184,0.438,0.252,Surprise,False
0.061,0.392,0.238,Surprise,False
0.055,0.237,0.755,Surprise,False
0.964,0.192,0.171,Fear,False
0.217,0.261,0.812,Surprise,False
0.114,0.747,0.62,Surprise,False
0.232,0.067,0.04,Fear,False
0.809,0.347,0.547,Surprise,False
0.045,0.699,0.172,Fear,False
0.813,0.319,0.238,Surprise,False
0.121,0.438,0.915,Surprise,False
0.495,0.414,0.823,Surprise,False
0.07,0.571,0.175,Fear,False
0.266,0.589,0.607,Disgust,False
0.303,0.142,0.681,Surprise,False
0.692,0.471,0.275,Sadness,False
0.08,0.149,0.507,Surprise,False
0.801,0.707,0.927,Surprise,False
0.132,0.192,0.437,Surprise,False
0.654,0.188,0.512,Sadness,False
0.593,0.906,0.039,Fear,False
0.612,0.878,0.676,Surprise,False
0.952,0.162,0.586,Surprise,False
0.901,0.697,0.212,Surprise,False
0.299,0.476,0.539,Disgust,False
0.934,0.521,0.054,Fear,False
0.221,0.288,0.17,Fear,False
0.695,0.868,0.202,Fear,True
0.166,0.607,0.806,Surprise,False
0.388,0.956,0.667,Surprise,False
0.129,0.989,0.325,Surprise,False
0.226,0.813,0.931,Surprise,False
0.28,0.953,0.145,Disgust,True
0.748,0.175,0.524,Surprise,False
0.522,0.29,0.269,Surprise,False
0.683,0.006,0.098,Fear,False
0.698,0.019,0.428,Disgust,True
0.175,0.482,0.756,Surprise,False
0.496,0.177,0.892,Surprise,False
0.511,0.37,0.371,Surprise,False
0.327,0.557,0.922,Surprise,False
0.683,0.373,0.897,Surprise,False
0.654,0.09,0.852,Fear,True
0.932,0.388,0.688,Surprise,False
0.599,0.842,0.287,Surprise,False
0.506,0.142,0.833,Fear,True
0.556,0.663,0.77,Surprise,False
0.5,0.845,0.89,Surprise,False
0.016,0.963,0.803,Anger,False
0.129,0.971,0.693,Surprise,False
0.915,0.213,0.817,Surprise,False
0.479,0.111,0.006,Fear,False
0.778,0.265,0.307,Surprise,False
0.682,0.351,0.531,Sadness,False
0.768,0.514,0.595,Happiness,True
0.195,0.769,0.794,Surprise,False
0.576,0.331,0.598,Disgust,True
0.542,0.983,0.119,Fear,False
0.274,0.485,0.088,Fear,False
0.319,0.345,0.881,Surprise,False
0.006,0.444,0.757,Surprise,False
0.236,0.191,0.755,Surprise,False
0.932,0.978,0.691,Surprise,False
0.905,0.133,0.725,Surprise,False
0.488,0.351,0.526,Surprise,False
0.342,0.061,0.822,Surprise,False
0.752,0.671,0.975,Surprise,False
0.851,0.275,0.993,Surprise,False
0.096,0.185,0.014,Fear,False
0.066,0.043,0.95,Surprise,False
0.59,0.633,0.903,Surprise,False
0.561,0.073,0.538,Sadness,False
0.365,0.446,0.778,Surprise,False
0.005,0.235,0.476,Surprise,False
0.241,0.79,0.59,Surprise,False
0.171,0.363,0.136,Fear,False
0.927,0.431,0.23,Surprise,False
0.886,0.522,0.469,Surprise,False
0.236,0.846,0.034,Fear,False
0.73,0.373,0.542,Surprise,False
0.281,0.935,0.737,Fear,True
0.14,0.497,0.686,Surprise,False
0.886,0.781,0.86,Surprise,False
0.747,0.048,0.413,Fear,True
0.71,0.603,0.721,Surprise,False
0.155,0.393,0.77,Surprise,False
0.184,0.646,0.415,Surprise,False
0.691,0.499,0.835,Surprise,False
0.182,0.483,0.672,Surprise,False
0.534,0.214,0.077,Fear,False
0.787,0.78,0.418,Surprise,False
0.719,0.238,0.969,Surprise,False
0.55,0.191,0.826,Surprise,False
0.918,0.573,0.23,Surprise,False
0.727,0.587,0.732,Fear,True
0.126,0.057,0.179,Fear,False
0.03,0.016,0.587,Surprise,False
0.352,0.709,0.214,Surprise,False
0.42,0.596,0.59,Surprise,False
0.503,0.161,0.684,Surprise,False
0.866,0.803,0.638,Surprise,False
0.164,0.207,0.409,Fear,True
0.13,0.414,0.281,Surprise,False
0.206,0.282,0.358,Surprise,False
0.236,0.715,0.146,Fear,False
0.857,0.141,0.9,Surprise,False
0.337,0.483,0.068,Fear,False
0.22,0.165,0.64,Surprise,False
0.36,0.565,0.576,Disgust,False
0.919,0.026,0.809,Surprise,False
0.619,0.062,0.068,Fear,False
0.906,0.412,0.946,Surprise,False
0.115,0.122,0.561,Surprise,False
0.599,0.676,0.966,Surprise,False
0.776,0.274,0.29,Surprise,False
0.585,0.083,0.616,Surprise,False
0.489,0.035,0.264,Surprise,False
0.065,0.383,0.714,Happiness,True
0.37,0.23,0.952,Surprise,False
0.229,0.226,0.013,Fear,False
0.876,0.485,0.893,Surprise,False
0.655,0.833,0.688,Surprise,False
0.125,0.815,0.012,Fear,False
0.53,0.075,0.333,Surprise,False
0.211,0.647,0.522,Disgust,False
0.79,0.49,0.972,Fear,True
0.879,0.62,0.396,Surprise,False
0.687,0.989,0.92,Fear,True
0.076,0.682,0.069,Fear,False
0.605,0.735,0.767,Surprise,False
0.581,0.45,0.693,Surprise,False
0.697,0.079,0.125,Disgust,True
0.102,0.827,0.927,Happiness,False
0.178,0.521,0.04,Fear,False
0.007,0.041,0.609,Surprise,False
0.831,0.886,0.42,Surprise,False
0.343,0.915,0.744,Surprise,False
0.72,0.493,0.481,Sadness,False
0.143,0.36,0.717,Fear,True
0.715,0.982,0.516,Surprise,False
0.047,0.132,0.276,Surprise,False
0.16,0.02,0.516,Surprise,False
0.161,0.228,0.421,Happiness,True
0.228,0.957,0.742,Surprise,False
0.543,0.747,0.621,Surprise,False
0.971,0.566,0.229,Surprise,False
0.085,0.429,0.657,Surprise,False
0.328,0.928,0.56,Surprise,False
0.887,0.302,0.321,Surprise,False
0.159,0.029,0.284,Surprise,False
0.157,0.551,0.086,Disgust,True
0.022,0.979,0.874,Surprise,True
0.631,0.88,0.957,Surprise,False
0.022,0.571,0.331,Surprise,False
0.003,0.253,0.471,Surprise,False
0.305,0.688,0.509,Disgust,False
0.494,0.59,0.564,Surprise,False
0.507,0.389,0.713,Surprise,False
0.665,0.898,0.22,Surprise,False
0.92,0.098,0.94,Surprise,False
0.388,0.695,0.315,Disgust,False
0.737,0.518,0.366,Surprise,False
0.164,0.137,0.707,Fear,True
0.42,0.623,0.207,Surprise,False
0.743,0.41,0.557,Surprise,False
0.296,0.271,0.371,Surprise,False
0.108,0.545,0.722,Surprise,False
0.294,0.117,0.162,Sadness,True
0.435,0.897,0.699,Surprise,False
0.686,0.614,0.623,Happiness,True
0.013,0.204,0.759,Surprise,False
0.744,0.249,0.202,Surprise,False
0.816,0.888,0.507,Surprise,False
0.49,0.137,0.629,Surprise,False
0.95,0.198,0.697,Surprise,False
0.548,0.186,0.19,Fear,False
0.996,0.397,0.227,Surprise,False
0.332,0.676,0.251,Surprise,False
0.509,0.443,0.254,Surprise,False
0.434,0.252,0.847,Surprise,False
0.005,0.965,0.579,Surprise,False
0.739,0.51,0.644,Surprise,False
0.98,0.798,0.654,Anger,False
0.087,0.137,0.406,Surprise,False
0.599,0.103,0.377,Sadness,False
0.985,0.638,0.733,Happiness,True
0.55,0.244,0.94,Surprise,False
0.101,0.442,0.703,Surprise,False
0.494,0.134,0.395,Surprise,False
0.228,0.365,0.881,Surprise,False
0.296,0.509,0.392,Disgust,False
0.125,0.448,0.6,Surprise,False
0.617,0.748,0.557,Surprise,False
0.123,0.878,0.361,Surprise,False
0.292,0.06,0.174,Fear,False
0.369,0.464,0.172,Fear,False
0.242,0.842,0.893,Surprise,False
0.341,0.436,0.925,Happiness,True
0.068,0.161,0.005,Sadness,True
0.581,0.375,0.228,Sadness,False
0.908,0.826,0.312,Happiness,True
0.645,0.52,0.206,Surprise,False
0.184,0.296,0.466,Fear,True
0.676,0.732,0.383,Surprise,False
0.609,0.556,0.871,Surprise,False
0.79,0.136,0.407,Surprise,False
0.953,0.492,0.911,Surprise,False
0.553,0.577,0.062,Fear,False
0.869,0.011,0.613,Surprise,False
0.437,0.202,0.111,Fear,False
0.178,0.292,0.437,Surprise,False
0.336,0.492,0.309,Disgust,False
0.156,0.979,0.344,Surprise,False
0.825,0.496,0.792,Surprise,False
0.847,0.092,0.739,Surprise,False
0.259,0.288,0.838,Surprise,False
0.675,0.527,0.745,Surprise,False
0.41,0.762,0.547,Surprise,False
0.642,0.323,0.75,Surprise,False
0.11,0.629,0.924,Surprise,False
0.522,0.552,0.58,Surprise,False
0.926,0.429,0.854,Surprise,False
0.844,0.283,0.245,Surprise,False
0.461,0.709,0.295,Fear,True
0.017,0.446,0.082,Fear,False
0.056,0.309,0.608,Fear,True
0.094,0.455,0.102,Fear,False
0.24,0.966,0.08,Fear,False
0.959,0.733,0.576,Surprise,False
0.311,0.036,0.172,Sadness,True
0.5,0.604,0.353,Surprise,False
0.604,0.914,0.959,Surprise,False
0.598,0.398,0.074,Fear,False
0.828,0.962,0.242,Surprise,False
0.241,0.833,0.975,Surprise,False
0.194,0.16,0.444,Surprise,False
0.686,0.017,0.316,Sadness,False
0.431,0.645,1.0,Surprise,False
0.632,0.317,0.871,Fear,True
0.783,0.495,0.427,Surprise,False
0.672,0.066,0.136,Fear,False
0.898,0.0,0.837,Happiness,True
0.799,0.155,0.226,Surprise,False
0.246,0.387,0.807,Surprise,False
0.882,0.963,0.146,Fear,False
0.841,0.71,0.876,Surprise,False
0.746,0.544,0.681,Surprise,False
0.566,0.826,0.327,Surprise,False
0.529,0.419,0.398,Surprise,False
0.119,0.646,0.504,Surprise,False
0.499,0.18,0.335,Surprise,False
0.289,0.79,0.057,Fear,False
0.333,0.93,0.053,Fear,False
0.381,0.822,0.727,Surprise,False
0.312,0.21,0.446,Surprise,False
0.767,0.81,0.305,Surprise,False
0.783,0.335,0.595,Surprise,False
0.9,0.912,0.493,Surprise,False
0.146,0.738,0.231,Surprise,False
0.759,0.502,0.848,Surprise,False
0.783,0.814,0.257,Surprise,False
0.162,0.708,0.908,Happiness,False
0.659,0.254,0.245,Sadness,False
0.089,0.669,0.147,Sadness,True
0.536,0.168,0.666,Surprise,False
0.732,1.0,0.618,Fear,True
0.265,0.875,0.752,Surprise,False
0.82,0.412,0.187,Fear,False
